2017-06-19 13:23:16,655 [1] DEBUG JYW.ThesisMMO.MMOServer.ServerApplication - ------------------------Server Started------------------------
2017-06-19 13:23:16,688 [1] DEBUG JYW.ThesisMMO.MMOServer.ServerApplication - Created Game World.
2017-06-19 13:23:16,697 [1] DEBUG JYW.ThesisMMO.MMOServer.Entity - Entity created w. name One Punch Man w. attributes MaxHealthHealthActionStateSpeed
2017-06-19 13:23:16,699 [1] DEBUG JYW.ThesisMMO.MMOServer.Entity - Entity created w. name Ork 234932 w. attributes MaxHealthHealthActionStateSpeed
2017-06-19 13:23:16,711 [1] DEBUG JYW.ThesisMMO.MMOServer.Entity - Entity created w. name Ork 452537 w. attributes MaxHealthHealthActionStateSpeed
2017-06-19 13:23:16,712 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MMOServer; AppPath=D:\Projects\ThesisMMO\deploy\MMOServer, Type=JYW.ThesisMMO.MMOServer.ServerApplication 
2017-06-19 13:24:35,229 [15] DEBUG Photon.SocketServer.ApplicationBase - OnInit - ConnID=0, IP 127.0.0.1 on port 5055, type = ENetListener
2017-06-19 13:24:35,234 [15] DEBUG Photon.SocketServer.Protocol - Parsed init message for application MMOServer, client version 4.0.5.0, protocol GpBinaryV2 version 1.6 sdk 65535 using IPv6 False
2017-06-19 13:24:35,244 [13] DEBUG Photon.SocketServer.Rpc.Peer - set operation handler to Photon.SocketServer.Rpc.OperationHandlerDisabled, was {null} - peer id 0
2017-06-19 13:24:35,244 [13] DEBUG Photon.SocketServer.Rpc.Peer - set operation handler to JYW.ThesisMMO.MMOServer.Peers.OperationHandlers.InitialOperationHandler, was Photon.SocketServer.Rpc.OperationHandlerDisabled - peer id 0
2017-06-19 13:24:35,247 [13] DEBUG Photon.SocketServer.PeerBase - OnInit - response sent to ConnId 0 with SendResult Ok
2017-06-19 13:24:35,248 [13] DEBUG Photon.SocketServer.PeerBase - Connection state changed from Initializing to Connected: peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:56271
2017-06-19 13:24:41,349 [11] DEBUG JYW.ThesisMMO.MMOServer.Peers.OperationHandlers.InitialOperationHandler - New character llll OrisonOfHealing FireStorm Dash
2017-06-19 13:24:41,349 [11] DEBUG JYW.ThesisMMO.MMOServer.Entity - Entity created w. name llll w. attributes MaxHealthHealthActionStateSpeed
2017-06-19 13:24:41,358 [11] DEBUG Photon.SocketServer.PeerBase - SentOpResponse: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:56271, opCode=0, return=0, ChannelId=0 result=Ok size=25 bytes
2017-06-19 13:43:25,146 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:25,448 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:25,448 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:25,448 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:25,748 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:25,748 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:25,748 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,049 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:26,049 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,049 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,350 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:26,350 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,350 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,650 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:26,651 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,651 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,812 [18] DEBUG JYW.ThesisMMO.MMOServer.Entity - Entity created w. name FireStorm1 w. attributes 
2017-06-19 13:43:26,812 [18] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=5, ChannelId=0, result=Ok size=48 bytes
2017-06-19 13:43:26,812 [18] INFO  JYW.ThesisMMO.MMOServer.AI.AIEntity - FireStormAI created
2017-06-19 13:43:26,812 [18] DEBUG JYW.ThesisMMO.MMOServer.Entities.Attributes.Attribute - 90m09m's actionState changed to Idle
2017-06-19 13:43:26,812 [16] INFO  JYW.ThesisMMO.Common.ContinueObjects.ContinueTick - Tick
2017-06-19 13:43:26,812 [16] INFO  JYW.ThesisMMO.Common.ContinueObjects.ContinueTick - N ticks 10
2017-06-19 13:43:26,951 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:26,951 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:27,252 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:27,313 [16] INFO  JYW.ThesisMMO.Common.ContinueObjects.ContinueTick - Tack
2017-06-19 13:43:27,313 [16] INFO  JYW.ThesisMMO.Common.ContinueObjects.ContinueTick - N ticks 10
2017-06-19 13:43:27,313 [16] INFO  JYW.ThesisMMO.MMOServer.AI.AIEntity - Applying firestorm damage.
2017-06-19 13:43:27,313 [16] DEBUG JYW.ThesisMMO.MMOServer.Entities.Attributes.Attribute - One Punch Man took -10 damage. Health left: 70
2017-06-19 13:43:27,313 [16] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=2, ChannelId=0, result=Ok size=34 bytes
2017-06-19 13:43:27,313 [16] INFO  JYW.ThesisMMO.MMOServer.World - Applying aoe to One Punch Man.
2017-06-19 13:43:27,313 [16] DEBUG JYW.ThesisMMO.MMOServer.Entities.Attributes.Attribute - Ork 234932 took -10 damage. Health left: 70
2017-06-19 13:43:27,313 [16] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=2, ChannelId=0, result=Ok size=31 bytes
2017-06-19 13:43:27,313 [16] INFO  JYW.ThesisMMO.MMOServer.World - Applying aoe to Ork 234932.
2017-06-19 13:43:27,313 [16] DEBUG JYW.ThesisMMO.MMOServer.Entities.Attributes.Attribute - Ork 452537 took -10 damage. Health left: 70
2017-06-19 13:43:27,313 [16] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=2, ChannelId=0, result=Ok size=31 bytes
2017-06-19 13:43:27,313 [16] INFO  JYW.ThesisMMO.MMOServer.World - Applying aoe to Ork 452537.
2017-06-19 13:43:27,314 [16] ERROR Photon.SocketServer.ApplicationBase - System.Collections.Generic.KeyNotFoundException: The given key was not present in the dictionary.
   at System.ThrowHelper.ThrowKeyNotFoundException()
   at System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   at JYW.ThesisMMO.MMOServer.Entities.Attributes.Modifiers.IntModifier.ApplyEffect(Entity entity) in D:\Projects\ThesisMMO\src\MMOServer\Entities\Attributes\Modifiers\IntModifier.cs:line 17
   at JYW.ThesisMMO.MMOServer.World.ApplyModifier(Target target, Modifier modifier) in D:\Projects\ThesisMMO\src\MMOServer\World.cs:line 186
   at JYW.ThesisMMO.MMOServer.AI.FireStormAI.Tick(CallReason callReason) in D:\Projects\ThesisMMO\src\MMOServer\AI\FireStormAI.cs:line 33
   at JYW.ThesisMMO.Common.ContinueObjects.ContinueTick.SleepAndContinue(TimeSpan sleepTime) in D:\Projects\ThesisMMO\src\MMOServer\ContinueTick.cs:line 35
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
   at System.Threading.ThreadHelper.ThreadStart()
2017-06-19 13:43:27,553 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:27,553 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:27,553 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:27,853 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:27,853 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:27,853 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:28,154 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:28,154 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:28,154 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:28,455 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:28,455 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:28,455 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:28,756 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:28,756 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:28,756 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,057 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:29,057 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,057 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,358 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:29,358 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,358 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,658 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:29,658 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,658 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,959 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:29,959 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:29,959 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:30,260 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:30,260 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:30,561 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:30,862 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:30,862 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:30,862 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:31,162 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:31,162 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:31,162 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:31,463 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:31,463 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:31,463 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:31,764 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:31,764 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:31,764 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,065 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:32,065 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,065 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,366 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:32,366 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,366 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,666 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:32,666 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,666 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,966 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:32,966 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:32,966 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:33,267 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:33,267 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:33,267 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:33,568 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:33,568 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:33,869 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:34,169 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:34,169 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:34,169 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:34,470 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:34,470 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:34,470 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:34,771 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:34,771 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:34,771 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,071 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:35,071 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,071 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,372 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:35,372 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,372 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,674 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:35,674 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,674 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,974 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
2017-06-19 13:43:35,974 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:35,974 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=36 bytes
2017-06-19 13:43:36,274 [14] DEBUG Photon.SocketServer.PeerBase - SentEvent: Peer=T:MMOPeer,ConnId:0,ip:127.0.0.1:57802, evCode=3, ChannelId=0, result=Ok size=39 bytes
